gameID,turn,side,move
57380884,22,red,K5.6
57380884,23,red,R8.6
57380884,24,red,R6+3
57380884,25,red,R2+9
57380884,26,red,R2-2
57380884,27,red,R2-1
57380884,28,red,R2.3
57380884,29,red,R3.6
57380884,30,red,K6.5
57380884,31,red,A5+6
57380884,1,black,h8+7
57380884,2,black,r9.8
57380884,3,black,c2.5
57380884,4,black,a4+5
57380884,5,black,p3+1
57380884,6,black,c5.3
57380884,7,black,p5+1
57380884,8,black,e7+5
57380884,9,black,c8+2
57380884,10,black,c8.3
57380884,11,black,h2+1
57380884,12,black,a6+5
57380884,13,black,c--1
57380884,14,black,c+.5
57380884,15,black,r8.6
57380884,16,black,c3.7
57380884,17,black,h1+3
57380884,18,black,h3+4
57380884,19,black,h4+5
57380884,20,black,r6+4
57380884,21,black,k5.6
57380884,22,black,r1+2
57380884,23,black,r1.4
57380884,24,black,a5+4
57380884,25,black,c7-1
57380884,26,black,h7+5
57380884,27,black,h5+3
57380884,28,black,h3+4
57380884,29,black,c5.4
57380884,30,black,a4-5
57380884,31,black,h4+6
57380885,1,red,C8.5
57380885,2,red,H8+7
57380885,3,red,C5+4
57380885,4,red,P5+1
57380885,5,red,C5-1
57380885,6,red,H7+5
57380885,7,red,P3+1
57380885,8,red,H5+3
57380885,9,red,H2+3
57380885,10,red,A4+5
57380885,11,red,H++4
57380885,12,red,R1.2
57380885,13,red,H3+4
57380885,14,red,C2+5
57380885,15,red,K5.4
57380885,16,red,R2+5
57380885,17,red,H++2
57380885,18,red,R2.4
57380885,19,red,H4+6
57380885,20,red,R4+4
57380885,1,black,e7+5
57380885,2,black,p1+1
57380885,3,black,a4+5
57380885,4,black,h8+7
57380885,5,black,p7+1
57380885,6,black,h7+6
57380885,7,black,p7+1
57380885,8,black,h6+7
57380885,9,black,h7-5
57380885,10,black,c8.7
57380885,11,black,r9.8
57380885,12,black,h5-7
57380885,13,black,h7+6
57380885,14,black,h6+7
57380885,15,black,c7+2
57380885,16,black,c2.8
57380885,17,black,c7.6
57380885,18,black,r8+2
57380885,19,black,h2+1
57380886,1,red,C2.5
57380886,2,red,H2+3
57380886,3,red,H8+7
57380886,4,red,P5+1
57380886,5,red,H7+5
57380886,6,red,R1+1
57380886,7,red,C8.6
57380886,8,red,R1.4
57380886,9,red,A6+5
57380886,10,red,P5+1
57380886,11,red,C5+3
57380886,12,red,C5.2
57380886,13,red,C2-3
57380886,14,red,C6.5
57380886,15,red,H5+4
57380886,16,red,H4+5
57380886,17,red,R4+6
57380886,18,red,C2.1
57380886,19,red,R4-4
57380886,20,red,R9+2
57380886,21,red,R4.2
57380886,22,red,R9.6
57380886,23,red,C1+4
57380886,24,red,A5+4
57380886,25,red,K5.6
57380886,26,red,C1.9
57380886,27,red,A4+5
57380886,28,red,C9+3
57380886,29,red,R6.7
57380886,30,red,K6.5
57380886,31,red,K5+1
57380886,32,red,C5+6
57380886,33,red,C5.8
57380886,34,red,K5.6
57380886,35,red,K6-1
57380886,36,red,K6.5
57380886,37,red,K5+1
57380886,38,red,R7.4
57380886,39,red,K5.4
57380886,40,red,K4-1
57380886,41,red,R4.5
57380886,42,red,C9.6
57380886,43,red,C6-3
57380886,44,red,C6.5
57380886,45,red,C5.7
57380886,1,black,h8+7
57380886,2,black,p7+1
57380886,3,black,r9.8
57380886,4,black,c2.5
57380886,5,black,h2+3
57380886,6,black,r1.2
57380886,7,black,r2+5
57380886,8,black,r2.4
57380886,9,black,h7+8
57380886,10,black,p5+1
57380886,11,black,a6+5
57380886,12,black,c8.7
57380886,13,black,p7+1
57380886,14,black,p7+1
57380886,15,black,c7.6
57380886,16,black,e7+5
57380886,17,black,p7+1
57380886,18,black,h3+5
57380886,19,black,h5+6
57380886,20,black,r8+6
57380886,21,black,h6+8
57380886,22,black,r4.5
57380886,23,black,p7.6
57380886,24,black,h8+6
57380886,25,black,h6+7
57380886,26,black,k5.6
57380886,27,black,h7-5
57380886,28,black,h5+3
57380886,29,black,r5.4
57380886,30,black,h3-4
57380886,31,black,p3+1
57380886,32,black,k6+1
57380886,33,black,r4.5
57380886,34,black,h4-6
57380886,35,black,r5.4
57380886,36,black,h6+7
57380886,37,black,r4.2
57380886,38,black,k6.5
57380886,39,black,r2+3
57380886,40,black,h7-5
57380886,41,black,r2-7
57380886,42,black,r2+5
57380886,43,black,r2.3
57380886,44,black,e5-7
57380887,1,red,C2.5
57380887,2,red,H2+3
57380887,3,red,R1.2
57380887,4,red,P3+1
57380887,5,red,C8.7
57380887,6,red,H8+9
57380887,7,red,R9.8
57380887,8,red,A6+5
57380887,9,red,P3+1
57380887,10,red,R8+4
57380887,11,red,P7+1
57380887,12,red,P7+1
57380887,13,red,C7+1
57380887,14,red,R2+5
57380887,15,red,R8+2
57380887,16,red,R8-2
57380887,17,red,H3+2
57380887,18,red,R2.4
57380887,19,red,H2+4
57380887,20,red,C5+4
57380887,21,red,C7.8
57380887,22,red,P9+1
57380887,23,red,E7+5
57380887,24,red,H9+8
57380887,25,red,P1+1
57380887,26,red,E5+7
57380887,27,red,H8+7
57380887,28,red,C8+2
57380887,29,red,P5+1
57380887,30,red,P5+1
57380887,31,red,E3+5
57380887,32,red,P1+1
57380887,33,red,P9+1
57380887,34,red,K5.6
57380887,35,red,A5+6
57380887,36,red,K6.5
57380887,37,red,A4+5
57380887,38,red,K5.4
57380887,1,black,c2.5
57380887,2,black,c8.6
57380887,3,black,h8+7
57380887,4,black,h2+3
57380887,5,black,r1.2
57380887,6,black,r2+4
57380887,7,black,r2.4
57380887,8,black,p7+1
57380887,9,black,r4.7
57380887,10,black,p3+1
57380887,11,black,a6+5
57380887,12,black,r7.3
57380887,13,black,h7+6
57380887,14,black,e3+1
57380887,15,black,c6+1
57380887,16,black,h3+2
57380887,17,black,c5.2
57380887,18,black,r3.6
57380887,19,black,c2+3
57380887,20,black,e7+5
57380887,21,black,c2.6
57380887,22,black,r9.7
57380887,23,black,r7+4
57380887,24,black,r7.6
57380887,25,black,h2+4
57380887,26,black,h4-5
57380887,27,black,c-.3
57380887,28,black,r6.2
57380887,29,black,c6.3
57380887,30,black,r2.5
57380887,31,black,r5+3
57380887,32,black,p9+1
57380887,33,black,p1+1
57380887,34,black,h5+4
57380887,35,black,r5.4
57380887,36,black,h4+6
57380887,37,black,r4.5
57380887,38,black,r5+1
57380888,1,red,C2.5
57380888,2,red,H2+3
57380888,3,red,R1.2
57380888,4,red,R2+6
57380888,5,red,P5+1
57380888,6,red,P5+1
57380888,7,red,R2.3
57380888,8,red,H3+5
57380888,9,red,H5+6
57380888,10,red,R3.7
57380888,11,red,H6+7
57380888,12,red,P7+1
57380888,1,black,h8+7
57380888,2,black,r9.8
57380888,3,black,h2+3
57380888,4,black,p7+1
57380888,5,black,a4+5
57380888,6,black,c8.9
57380888,7,black,p5+1
57380888,8,black,h7+5
57380888,9,black,h5-7
57380888,10,black,r8+5
57380888,11,black,r8.3
57380889,1,red,E3+5
57380889,2,red,H2+4
57380889,3,red,P3+1
57380889,4,red,R1.3
57380889,5,red,R9+1
57380889,6,red,H4+6
57380889,7,red,A6+5
57380889,8,red,R3+3
57380889,9,red,H8+7
57380889,10,red,P9+1
57380889,11,red,C8+4
57380889,12,red,C2+1
57380889,13,red,P7+1
57380889,14,red,H6+7
57380889,15,red,P3+1
57380889,16,red,R3+2
57380889,17,red,C2.5
57380889,18,red,R3+1
57380889,19,red,R3-6
57380889,20,red,C8.1
57380889,21,red,C5+3
57380889,22,red,R3+4
57380889,23,red,C5-2
57380889,24,red,H+-5
57380889,25,red,R9+2
57380889,26,red,R9-2
57380889,27,red,R9+2
57380889,28,red,H5+7
57380889,29,red,H-+5
57380889,30,red,R9.7
57380889,31,red,R7-1
57380889,32,red,R3-1
57380889,33,red,H5-3
57380889,34,red,R3+1
57380889,35,red,H3+2
57380889,36,red,R3-1
57380889,37,red,H2-4
57380889,38,red,H4+6
57380889,39,red,R7+1
57380889,40,red,R7.3
57380889,41,red,R3-3
57380889,42,red,R3+3
57380889,43,red,R3-3
57380889,44,red,H6-7
57380889,45,red,R3+4
57380889,46,red,R3-4
57380889,47,red,R3+4
57380889,48,red,E5-3
57380889,49,red,E7+5
57380889,50,red,H-+5
57380889,51,red,H7+6
57380889,52,red,H6+4
57380889,53,red,H5+6
57380889,1,black,c2.5
57380889,2,black,h8+7
57380889,3,black,r9+1
57380889,4,black,r9.6
57380889,5,black,r6+3
57380889,6,black,c5+4
57380889,7,black,c5.4
57380889,8,black,r6.4
57380889,9,black,p3+1
57380889,10,black,h2+3
57380889,11,black,p5+1
57380889,12,black,c4-1
57380889,13,black,p3+1
57380889,14,black,r1.2
57380889,15,black,p7+1
57380889,16,black,h3+5
57380889,17,black,e3+5
57380889,18,black,c8+7
57380889,19,black,c8-4
57380889,20,black,h7+9
57380889,21,black,a4+5
57380889,22,black,c4.5
57380889,23,black,c8.5
57380889,24,black,r2+6
57380889,25,black,r2+2
57380889,26,black,r2-5
57380889,27,black,h9+7
57380889,28,black,r4.3
57380889,29,black,r2.4
57380889,30,black,r4+5
57380889,31,black,r4-3
57380889,32,black,c5.8
57380889,33,black,p5+1
57380889,34,black,c8-2
57380889,35,black,p5.6
57380889,36,black,p6+1
57380889,37,black,c8.7
57380889,38,black,c7+3
57380889,39,black,c7.8
57380889,40,black,c8+3
57380889,41,black,c8-3
57380889,42,black,c8+3
57380889,43,black,c8-3
57380889,44,black,c8-1
57380889,45,black,c8+4
57380889,46,black,c8-4
57380889,47,black,c8+4
57380889,48,black,c8.9
57380889,49,black,h7-6
57380889,50,black,r3.2
57380889,51,black,r2.4
57380889,52,black,a5+6
57380890,1,red,C8.5
57380890,2,red,P3+1
57380890,3,red,H8+7
57380890,4,red,H2+3
57380890,5,red,P5+1
57380890,6,red,H3+5
57380890,7,red,R9.8
57380890,8,red,C5-1
57380890,9,red,P5+1
57380890,10,red,C5+4
57380890,11,red,C2.5
57380890,12,red,R8+6
57380890,13,red,R8.3
57380890,14,red,H7+5
57380890,15,red,C+.2
57380890,16,red,C2+1
57380890,17,red,R3.7
57380890,18,red,R1+2
57380890,19,red,A6+5
57380890,20,red,R1.3
57380890,21,red,R7.5
57380890,22,red,C2.9
57380890,23,red,P3+1
57380890,24,red,C9-2
57380890,25,red,C5.8
57380890,26,red,R3+1
57380890,27,red,E3+5
57380890,28,red,R3+1
57380890,29,red,K5.6
57380890,30,red,K6+1
57380890,31,red,R3.7
57380890,32,red,A5+6
57380890,33,red,K6.5
57380890,34,red,R7.5
57380890,1,black,h8+7
57380890,2,black,p3+1
57380890,3,black,h2+3
57380890,4,black,h3+4
57380890,5,black,e7+5
57380890,6,black,h4+3
57380890,7,black,c2.3
57380890,8,black,a6+5
57380890,9,black,p5+1
57380890,10,black,r9.6
57380890,11,black,r6+6
57380890,12,black,c8+4
57380890,13,black,c8.5
57380890,14,black,r6.5
57380890,15,black,r1.2
57380890,16,black,r2+8
57380890,17,black,c3.4
57380890,18,black,r2.6
57380890,19,black,r6-4
57380890,20,black,r5-3
57380890,21,black,h7+5
57380890,22,black,h5+4
57380890,23,black,r6-1
57380890,24,black,h4+2
57380890,25,black,c4+2
57380890,26,black,p3+1
57380890,27,black,c4.5
57380890,28,black,k5.6
57380890,29,black,h3+2
57380890,30,black,c5.4
57380890,31,black,h--4
57380890,32,black,h4+5
57380890,33,black,h5+7
57380890,34,black,r6+5
57380891,1,red,C8.5
57380891,2,red,H8+7
57380891,3,red,R9.8
57380891,4,red,R8+6
57380891,5,red,H2+3
57380891,6,red,P3+1
57380891,7,red,H3+2
57380891,8,red,R1+1
57380891,9,red,H2+3
57380891,10,red,C2.7
57380891,11,red,C7.8
57380891,12,red,C8+5
57380891,13,red,R1.3
57380891,14,red,R3.4
57380891,15,red,R8-5
57380891,16,red,R8+2
57380891,17,red,H3+5
57380891,18,red,C5+5
57380891,19,red,R4+3
57380891,20,red,R4.7
57380891,21,red,R7-1
57380891,22,red,C8.5
57380891,23,red,R7.8
57380891,24,red,R8+3
57380891,25,red,R8.9
57380891,26,red,R9-1
57380891,27,red,R9.3
57380891,28,red,P9+1
57380891,29,red,P1+1
57380891,30,red,P9+1
57380891,31,red,P9.8
57380891,32,red,P8.7
57380891,33,red,P7.6
57380891,34,red,E7+5
57380891,35,red,P6.7
57380891,36,red,P7+1
57380891,37,red,R3+1
57380891,38,red,P7.6
57380891,39,red,P6.5
57380891,40,red,P5+1
57380891,41,red,R3+3
57380891,42,red,P5.4
57380891,43,red,P4+1
57380891,44,red,R3-1
57380891,45,red,E5+7
57380891,46,red,P4.5
57380891,1,black,h2+3
57380891,2,black,p3+1
57380891,3,black,r1.2
57380891,4,black,c8.6
57380891,5,black,e7+5
57380891,6,black,h8+7
57380891,7,black,c6+5
57380891,8,black,h3+4
57380891,9,black,c6.3
57380891,10,black,h4+5
57380891,11,black,h5-7
57380891,12,black,a6+5
57380891,13,black,h++6
57380891,14,black,h6-5
57380891,15,black,h5+3
57380891,16,black,p3+1
57380891,17,black,e3+5
57380891,18,black,a5+4
57380891,19,black,h7-6
57380891,20,black,h6+5
57380891,21,black,r9.6
57380891,22,black,r2+6
57380891,23,black,r6+2
57380891,24,black,r6.5
57380891,25,black,p9+1
57380891,26,black,r5.9
57380891,27,black,a+-5
57380891,28,black,p9+1
57380891,29,black,r9+3
57380891,30,black,r9.6
57380891,31,black,a5-6
57380891,32,black,a6+5
57380891,33,black,r6.5
57380891,34,black,r5.4
57380891,35,black,a5-6
57380891,36,black,a6+5
57380891,37,black,p5+1
57380891,38,black,p5+1
57380891,39,black,p5+1
57380891,40,black,r4.5
57380891,41,black,a5-6
57380891,42,black,a4+5
57380891,43,black,r5.6
57380891,44,black,r6+3
57380891,45,black,p5.4
57380892,1,red,C2.5
57380892,2,red,H2+3
57380892,3,red,P7+1
57380892,4,red,R1.2
57380892,5,red,H8+7
57380892,6,red,R2+4
57380892,7,red,A4+5
57380892,8,red,C8+1
57380892,9,red,C8.6
57380892,10,red,R9.8
57380892,11,red,C6-1
57380892,12,red,H7+6
57380892,13,red,R2.6
57380892,14,red,E3+1
57380892,15,red,P5+1
57380892,16,red,R6-1
57380892,17,red,R6.5
57380892,18,red,P5+1
57380892,19,red,R5+2
57380892,20,red,R8+6
57380892,21,red,E7+9
57380892,22,red,R5-1
57380892,23,red,H3+5
57380892,24,red,R8-3
57380892,25,red,H5+7
57380892,26,red,H7-8
57380892,27,red,R5-1
57380892,28,red,E9-7
57380892,29,red,C5+5
57380892,30,red,R5+4
57380892,31,red,H8+6
57380892,32,red,C6.5
57380892,33,red,R5.8
57380892,34,red,R8-4
57380892,35,red,R8+6
57380892,36,red,H6+5
57380892,37,red,H5+3
57380892,38,red,R8.4
57380892,39,red,R4-1
57380892,40,red,H3+5
57380892,41,red,H5+3
57380892,42,red,R4-6
57380892,43,red,C5.6
57380892,44,red,R4.6
57380892,45,red,R6+4
57380892,46,red,H3-4
57380892,47,red,R6.7
57380892,48,red,H4-5
57380892,49,red,H5+7
57380892,50,red,H7-9
57380892,51,red,H9+7
57380892,52,red,E7+5
57380892,53,red,H7+9
57380892,54,red,R7.1
57380892,1,black,h2+3
57380892,2,black,p7+1
57380892,3,black,h8+7
57380892,4,black,r9+2
57380892,5,black,h7+6
57380892,6,black,c8.6
57380892,7,black,e3+5
57380892,8,black,c2-1
57380892,9,black,p9+1
57380892,10,black,c2.7
57380892,11,black,a4+5
57380892,12,black,h6+4
57380892,13,black,c7+5
57380892,14,black,r9.8
57380892,15,black,r8+3
57380892,16,black,c6.7
57380892,17,black,r1.4
57380892,18,black,p5+1
57380892,19,black,r4+6
57380892,20,black,r8.3
57380892,21,black,r3-1
57380892,22,black,r4.1
57380892,23,black,r1.2
57380892,24,black,c+.2
57380892,25,black,c2-1
57380892,26,black,c2+1
57380892,27,black,r3.2
57380892,28,black,p1+1
57380892,29,black,e7+5
57380892,30,black,h3+1
57380892,31,black,c7-1
57380892,32,black,r2.4
57380892,33,black,a5+4
57380892,34,black,h1+3
57380892,35,black,k5+1
57380892,36,black,k5.6
57380892,37,black,k6.5
57380892,38,black,h3+2
57380892,39,black,k5-1
57380892,40,black,r4.5
57380892,41,black,k5.4
57380892,42,black,p1+1
57380892,43,black,h2+4
57380892,44,black,k4+1
57380892,45,black,p3+1
57380892,46,black,r5-2
57380892,47,black,r5.6
57380892,48,black,r6+2
57380892,49,black,r6.4
57380892,50,black,r4+1
57380892,51,black,r4-1
57380892,52,black,k4.5
57380892,53,black,k5-1
57380893,1,red,C2.5
57380893,2,red,H2+3
57380893,3,red,R1.2
57380893,4,red,H8+9
57380893,5,red,C5+4
57380893,6,red,A4+5
57380893,7,red,H3-2
57380893,1,black,c8+1
57380893,2,black,h8+9
57380893,3,black,r9.8
57380893,4,black,c2.7
57380893,5,black,c8.5
57380893,6,black,r8+9
57380893,7,black,h2+3
57380894,1,red,C2.5
57380894,2,red,H2+3
57380894,3,red,H8+9
57380894,4,red,R9+1
57380894,5,red,R9.4
57380894,6,red,R1.2
57380894,7,red,R2+4
57380894,8,red,A4+5
57380894,9,red,P7+1
57380894,10,red,P3+1
57380894,11,red,R2.3
57380894,12,red,H3+2
57380894,13,red,C5.2
57380894,14,red,C8.3
57380894,15,red,P7+1
57380894,16,red,R3.8
57380894,17,red,R4+3
57380894,18,red,R4.5
57380894,19,red,H2+4
57380894,20,red,R5.2
57380894,21,red,E3+5
57380894,22,red,R8.5
57380894,23,red,C3+1
57380894,24,red,C3.5
57380894,25,red,H4+3
57380894,26,red,R2+2
57380894,27,red,R5-1
57380894,28,red,R2.3
57380894,29,red,R3-2
57380894,30,red,R3.4
57380894,31,red,C2.3
57380894,32,red,H9+8
57380894,33,red,R4+1
57380894,34,red,H8+9
57380894,35,red,C3.1
57380894,36,red,R4.1
57380894,37,red,A5-4
57380894,38,red,A6+5
57380894,39,red,R1-1
57380894,40,red,R1.3
57380894,41,red,R3.5
57380894,42,red,R5+2
57380894,43,red,C1+4
57380894,44,red,K5+1
57380894,45,red,R5.6
57380894,46,red,C1.5
57380894,47,red,H9+8
57380894,48,red,K5-1
57380894,49,red,R6+3
57380894,1,black,e3+5
57380894,2,black,c8.6
57380894,3,black,p7+1
57380894,4,black,h8+7
57380894,5,black,a4+5
57380894,6,black,p1+1
57380894,7,black,p9+1
57380894,8,black,r9+3
57380894,9,black,h2+3
57380894,10,black,p7+1
57380894,11,black,h7-8
57380894,12,black,r9-3
57380894,13,black,h8+9
57380894,14,black,r1.4
57380894,15,black,p3+1
57380894,16,black,c2.1
57380894,17,black,r4+6
57380894,18,black,c1+4
57380894,19,black,r9.8
57380894,20,black,r8.9
57380894,21,black,c1.5
57380894,22,black,c5.6
57380894,23,black,c+-1
57380894,24,black,h3+4
57380894,25,black,h9+7
57380894,26,black,r4.5
57380894,27,black,h4+5
57380894,28,black,h5-6
57380894,29,black,h6-7
57380894,30,black,r9.8
57380894,31,black,r8+6
57380894,32,black,h7+8
57380894,33,black,p1+1
57380894,34,black,h8+9
57380894,35,black,p1+1
57380894,36,black,r8+3
57380894,37,black,h9+7
57380894,38,black,p1.2
57380894,39,black,p2+1
57380894,40,black,h7-5
57380894,41,black,h5+7
57380894,42,black,p2+1
57380894,43,black,h7+5
57380894,44,black,r8.6
57380894,45,black,p2.3
57380894,46,black,r6.8
57380894,47,black,r8-1
57380894,48,black,p+.4
57380895,1,red,A4+5
57380895,2,red,C2.5
57380895,3,red,C8.6
57380895,4,red,H8+7
57380895,5,red,H2+3
57380895,6,red,R1.2
57380895,7,red,P7+1
57380895,8,red,R2+6
57380895,9,red,R2+3
57380895,10,red,H7+6
57380895,11,red,E3+1
57380895,12,red,H6+4
57380895,13,red,H4+6
57380895,14,red,P7+1
57380895,15,red,R9+2
57380895,16,red,R9.7
57380895,17,red,P7+1
57380895,18,red,H3+4
57380895,19,red,C5+4
57380895,20,red,C6.5
57380895,21,red,C+.4
57380895,22,red,H4+2
57380895,23,red,C4-1
57380895,24,red,R7+1
57380895,25,red,R7.5
57380895,26,red,H6-4
57380895,27,red,H4+6
57380895,28,red,E7+5
57380895,1,black,c2.5
57380895,2,black,h2+3
57380895,3,black,r1.2
57380895,4,black,r2+4
57380895,5,black,h8+9
57380895,6,black,r9.8
57380895,7,black,p9+1
57380895,8,black,c8.7
57380895,9,black,h9-8
57380895,10,black,c7+4
57380895,11,black,p3+1
57380895,12,black,c7-2
57380895,13,black,r2-3
57380895,14,black,h8+9
57380895,15,black,h9+8
57380895,16,black,a6+5
57380895,17,black,h3-1
57380895,18,black,a5+4
57380895,19,black,c5+4
57380895,20,black,r2.6
57380895,21,black,c7.5
57380895,22,black,p7+1
57380895,23,black,c--1
57380895,24,black,r6+3
57380895,25,black,c5-1
57380895,26,black,a+-5
57380895,27,black,c5+5
57380895,28,black,e3+5
57380896,1,red,C2.5
57380896,2,red,H2+3
57380896,3,red,C5-1
57380896,4,red,P5+1
57380896,5,red,C8.5
57380896,6,red,R9+2
57380896,7,red,H3+5
57380896,8,red,R1+2
57380896,9,red,R1.4
57380896,10,red,P5+1
57380896,11,red,H5+4
57380896,12,red,R9.5
57380896,13,red,H4+2
57380896,14,red,R5.6
57380896,15,red,H2+3
57380896,16,red,R4+6
57380896,17,red,R4-6
57380896,18,red,R4.6
57380896,19,red,R6+3
57380896,20,red,R6+2
57380896,1,black,c8.5
57380896,2,black,h8+7
57380896,3,black,r9.8
57380896,4,black,r8+4
57380896,5,black,c2+6
57380896,6,black,r8.2
57380896,7,black,h2+3
57380896,8,black,r1.2
57380896,9,black,a4+5
57380896,10,black,p5+1
57380896,11,black,c5+5
57380896,12,black,h7+5
57380896,13,black,r+.4
57380896,14,black,r2+4
57380896,15,black,h5-6
57380896,16,black,r4+3
57380896,17,black,k5.4
57380896,18,black,r2.4
57380896,19,black,a5+4
57380897,1,red,E7+5
57380897,2,red,H8+7
57380897,3,red,P7+1
57380897,4,red,H7+6
57380897,5,red,H6+7
57380897,6,red,R9.7
57380897,7,red,C2.4
57380897,8,red,H2+1
57380897,9,red,R1+1
57380897,10,red,R1.6
57380897,11,red,R6+3
57380897,12,red,A6+5
57380897,13,red,H7+5
57380897,14,red,C8.6
57380897,15,red,R6+2
57380897,1,black,c2.6
57380897,2,black,h2+3
57380897,3,black,r1.2
57380897,4,black,r2+4
57380897,5,black,e7+5
57380897,6,black,p7+1
57380897,7,black,h8+7
57380897,8,black,h7+8
57380897,9,black,a6+5
57380897,10,black,r9.7
57380897,11,black,h8+9
57380897,12,black,c8+1
57380897,13,black,e3+5
57380897,14,black,p5+1
57380898,1,red,E7+5
57380898,2,red,H2+1
57380898,3,red,A6+5
57380898,4,red,H8+9
57380898,5,red,P5+1
57380898,6,red,C2.3
57380898,7,red,R1.2
57380898,8,red,R2+4
57380898,9,red,P5+1
57380898,10,red,R2.6
57380898,11,red,C8.7
57380898,12,red,R9.8
57380898,13,red,R8+6
57380898,14,red,P9+1
57380898,15,red,H9+8
57380898,16,red,R6+5
57380898,17,red,R8.9
57380898,18,red,H8+7
57380898,19,red,C7.8
57380898,20,red,R9+1
57380898,21,red,H7+8
57380898,22,red,R9.8
57380898,23,red,R8.7
57380898,24,red,R7+1
57380898,25,red,R7.8
57380898,26,red,R8-1
57380898,27,red,R8+2
57380898,28,red,P3+1
57380898,29,red,P3+1
57380898,30,red,R8-5
57380898,31,red,R8.3
57380898,32,red,H1+3
57380898,33,red,R3.2
57380898,34,red,R2+1
57380898,35,red,C3.1
57380898,36,red,P9+1
57380898,37,red,C8.9
57380898,38,red,C1.3
57380898,39,red,C3.4
57380898,40,red,R2.4
57380898,1,black,k5+1
57380898,2,black,k5-1
57380898,3,black,k5+1
57380898,4,black,k5-1
57380898,5,black,e3+5
57380898,6,black,h2+4
57380898,7,black,h8+9
57380898,8,black,c8.7
57380898,9,black,p5+1
57380898,10,black,h4+6
57380898,11,black,a4+5
57380898,12,black,c2.1
57380898,13,black,c7-1
57380898,14,black,r9.8
57380898,15,black,r1.4
57380898,16,black,a5-4
57380898,17,black,c1.4
57380898,18,black,a6+5
57380898,19,black,c4.2
57380898,20,black,c2-1
57380898,21,black,c7.2
57380898,22,black,c2.3
57380898,23,black,c3.2
57380898,24,black,c2+1
57380898,25,black,c2.3
57380898,26,black,c3-2
57380898,27,black,r8+5
57380898,28,black,r8+1
57380898,29,black,h6+7
57380898,30,black,p9+1
57380898,31,black,r8.3
57380898,32,black,h9+8
57380898,33,black,r3.7
57380898,34,black,r7.9
57380898,35,black,p9+1
57380898,36,black,r9.1
57380898,37,black,r1-2
57380898,38,black,h7+6
57380898,39,black,p9+1
57380898,40,black,h6-4
57380899,1,red,C2.5
57380899,2,red,H2+3
57380899,3,red,R1.2
57380899,4,red,H8+9
57380899,5,red,P3+1
57380899,6,red,R9.8
57380899,7,red,C8.7
57380899,8,red,R8+5
57380899,1,black,c8.5
57380899,2,black,h8+7
57380899,3,black,c2.3
57380899,4,black,h2+1
57380899,5,black,r1.2
57380899,6,black,r2+4
57380899,7,black,p7+1
57380900,1,red,R1+1
57380900,2,red,C2.5
57380900,3,red,R1.6
57380900,4,red,R6+7
57380900,5,red,H2+3
57380900,6,red,C8+4
57380900,7,red,H8+9
57380900,8,red,C5.8
57380900,9,red,R9+1
57380900,10,red,R9.4
57380900,11,red,R4+7
57380900,12,red,C++1
57380900,13,red,C+.6
57380900,14,red,R6-1
57380900,15,red,R4.6
57380900,16,red,R-.5
57380900,17,red,R5.7
57380900,18,red,C8+7
57380900,19,red,R6+1
57380900,20,red,R7+1
57380900,21,red,R6.2
57380900,22,red,H9+7
57380900,23,red,H7+6
57380900,24,red,C8.2
57380900,25,red,R7+1
57380900,26,red,R7-1
57380900,27,red,C2-8
57380900,28,red,A6+5
57380900,29,red,R7+1
57380900,30,red,C2+8
57380900,31,red,R7-1
57380900,32,red,H6+5
57380900,33,red,H5+3
57380900,34,red,A5+6
57380900,35,red,R7.5
57380900,36,red,R5+1
57380900,37,red,C2-1
57380900,38,red,R5.6
57380900,1,black,c8.5
57380900,2,black,h8+7
57380900,3,black,a6+5
57380900,4,black,h2+1
57380900,5,black,c5.4
57380900,6,black,p3+1
57380900,7,black,c2.3
57380900,8,black,r9.8
57380900,9,black,p7+1
57380900,10,black,e7+5
57380900,11,black,c3+1
57380900,12,black,c3-1
57380900,13,black,a5+4
57380900,14,black,c3+4
57380900,15,black,a4+5
57380900,16,black,h1+3
57380900,17,black,r1+2
57380900,18,black,a5-4
57380900,19,black,k5+1
57380900,20,black,k5+1
57380900,21,black,h7-8
57380900,22,black,h3+5
57380900,23,black,k5.6
57380900,24,black,h5+4
57380900,25,black,k6-1
57380900,26,black,k6-1
57380900,27,black,r1.6
57380900,28,black,r6+6
57380900,29,black,k6+1
57380900,30,black,r6-4
57380900,31,black,k6-1
57380900,32,black,k6.5
57380900,33,black,k5.4
57380900,34,black,r6+3
57380900,35,black,p5+1
57380900,36,black,k4+1
57380900,37,black,k4+1
57380901,1,red,C8.5
57380901,2,red,C2.4
57380901,3,red,H2+3
57380901,4,red,H8+7
57380901,5,red,R9.8
57380901,6,red,R8+4
57380901,7,red,P3+1
57380901,8,red,H3+2
57380901,9,red,P7+1
57380901,10,red,A4+5
57380901,11,red,E3+1
57380901,12,red,P3+1
57380901,13,red,P3.2
57380901,14,red,R1.3
57380901,15,red,R3+6
57380901,16,red,R3.1
57380901,17,red,C4+7
57380901,18,red,R1.2
57380901,19,red,R2-3
57380901,20,red,E7+5
57380901,21,red,H7+6
57380901,22,red,R8.9
57380901,23,red,H6-7
57380901,24,red,R9.8
57380901,25,red,P7+1
57380901,26,red,H7+8
57380901,27,red,P7.6
57380901,28,red,R2+2
57380901,29,red,R2.1
57380901,30,red,R1+1
57380901,31,red,R1.5
57380901,32,red,P1+1
